Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Dry Maize,-,-,-,Nakuru Wakulima ,128.00/Kgs,45.00/Kgs,,Nakuru,2021-05-24
Dry Maize,-,-,-,Kimana Crops market, - , - ,55000,Kajiado,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Garissa Soko Mugdi,55.00/Kgs,80.00/Kgs,1000,Garissa,2021-05-24
Dry Maize,White Maize,-,-,Awendo,24.44/Kgs,30.00/Kgs,18000,Migori,2021-05-24
Dry Maize,White Maize,-,-,Nyakoe,26.00/Kgs,28.00/Kgs,2000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Bungoma town,35.00/Kgs,40.00/Kgs,1800,Bungoma,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Keroka,28.89/Kgs, - ,300000,Nyamira,2021-05-24
Dry Maize,White Maize,-,Male,Molo,23.33/Kgs,26.67/Kgs,6500,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Nakuru Wakulima ,28.89/Kgs,35.00/Kgs,9000,Nakuru,2021-05-24
Dry Maize,White Maize,-,Male,Nakuru Wakulima ,27.78/Kgs,40.00/Kgs,1350,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Marigat,30.00/Kgs,35.00/Kgs,13000,Baringo,2021-05-24
Dry Maize,White Maize,-,-,Kimana Crops market,30.00/Kgs,40.00/Kgs,15000,Kajiado,2021-05-24
Dry Maize,Yellow Maize,-,-,Muhoroni, - ,100.00/Kgs,1000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Kipsitet,32.22/Kgs,45.00/Kgs,6300,Kericho,2021-05-24
Dry Maize,White Maize,-,-,Akala,28.89/Kgs,35.00/Kgs,21000,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Banisa Market,40.00/Kgs,100.00/Kgs,500,Mandera,2021-05-24
Dry Maize,-,-,Male,Keroka,30.00/Kgs, - ,36000,Nyamira,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Garissa Soko Mugdi,55.00/Kgs,80.00/Kgs,6000,Garissa,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,31.11/Kgs,35.00/Kgs,2250,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,12.00/Kgs,20.00/Kgs,4000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Kipsitet,27.78/Kgs,40.00/Kgs,1500,Kericho,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kajiado Market,35.56/Kgs,50.00/Kgs,700,Kajiado,2021-05-24
Dry Maize,-,-,Male,Kajiado Market, - ,50.00/Kgs,,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Taveta,31.00/Kgs,35.00/Kgs,1800,Taita-Taveta,2021-05-24
Dry Maize,White Maize,-,-,Marigat,30.00/Kgs,35.00/Kgs,12000,Baringo,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Chepareria,26.67/Kgs,26.00/Kgs,3500,West-Pokot,2021-05-24
Dry Maize,White Maize,-,-,Ugunja,22.22/Kgs,35.00/Kgs,43200,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Kawangware,32.22/Kgs,38.00/Kgs,200,Nairobi,2021-05-24
Dry Maize,White Maize,-,-,Nyakoe,23.33/Kgs,32.50/Kgs,4000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Gikomba, - ,50.00/Kgs,,Nairobi,2021-05-24
Dry Maize,White Maize,-,-,Kutus,30.00/Kgs,45.00/Kgs,900,Kirinyaga,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kakamega Town,35.56/Kgs,42.50/Kgs,270,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Kangemi Market,31.11/Kgs,50.00/Kgs,,Nairobi,2021-05-24
Dry Maize,Yellow Maize,-,-,Miruka,28.89/Kgs,31.11/Kgs,900,Nyamira,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Nyakoe,27.78/Kgs,30.00/Kgs,500,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Nyangusu,30.00/Kgs,37.50/Kgs,2700,Kisii,2021-05-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima ,33.33/Kgs,44.00/Kgs,,Nakuru,2021-05-24
Dry Maize,-,-,-,Bungoma town,30.00/Kgs,35.00/Kgs,4500,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Kabarnet,24.44/Kgs,100.00/Kgs,2000,Baringo,2021-05-24
Dry Maize,White Maize,-,-,Daraja Mbili,24.44/Kgs,40.00/Kgs,9000,Kisii,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Keroka,57.78/Kgs, - ,60000,Nyamira,2021-05-24
Dry Maize,White Maize,-,-,Miruka,31.11/Kgs,33.33/Kgs,13500,Nyamira,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Nakuru Top Market,22.22/Kgs,30.00/Kgs,360,Nakuru,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Taveta,32.00/Kgs,35.00/Kgs,24000,Taita-Taveta,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kagio,31.11/Kgs,50.00/Kgs,6300,Kirinyaga,2021-05-24
Dry Maize,Yellow Maize,-,-,Aram,31.67/Kgs,35.00/Kgs,1900,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Khayega,28.89/Kgs,30.00/Kgs,8200,Kakamega,2021-05-24
Dry Maize,-,-,Male,Kimana Crops market,28.89/Kgs,35.00/Kgs,8000,Kajiado,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Siaya,25.00/Kgs,35.00/Kgs,,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Othaya,35.56/Kgs,40.00/Kgs,7800,Nyeri,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Gakindu,30.00/Kgs,40.00/Kgs,3900,Nyeri,2021-05-24
Dry Maize,Yellow Maize,-,-,Kibuye,44.44/Kgs,50.00/Kgs,13000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Kongowea,28.89/Kgs,40.00/Kgs,900,Mombasa,2021-05-24
Dry Maize,-,-,Male,Sibanga,25.56/Kgs,32.50/Kgs,5400,Trans-Nzoia,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Siaya,25.00/Kgs,35.00/Kgs,,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Marigat,35.00/Kgs,40.00/Kgs,12000,Baringo,2021-05-24
Dry Maize,White Maize,-,-,Ugunja,27.78/Kgs,35.00/Kgs,18000,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Chepsonoi Market,31.11/Kgs,37.50/Kgs,9000,Nandi,2021-05-24
Dry Maize,-,-,Male,Nakuru Wakulima ,128.00/Kgs,140.00/Kgs,250,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Nyangusu,26.67/Kgs,35.00/Kgs,9000,Kisii,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Kasuku,24.00/Kgs,30.00/Kgs,90,Nyandarua,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Chwele,26.00/Kgs,28.00/Kgs,4500,Bungoma,2021-05-24
Dry Maize,-,-,-,Nakuru Wakulima ,128.00/Kgs,140.00/Kgs,,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Chepseon,22.00/Kgs,25.67/Kgs,27000,Kericho,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Karatina, - ,40.00/Kgs,,Nyeri,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,31.11/Kgs, - ,5400,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Aram,30.56/Kgs,35.55/Kgs,17500,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Maua,31.11/Kgs,35.00/Kgs,9000,Meru,2021-05-24
Dry Maize,White Maize,-,-,Loitoktok Market,26.67/Kgs,35.00/Kgs,6000,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Kawangware,31.11/Kgs,40.00/Kgs,800,Nairobi,2021-05-24
Dry Maize,White Maize,-,-,Kapcherop,26.67/Kgs,30.00/Kgs,4500,Elgeyo-Marakwet,2021-05-24
Dry Maize,White Maize,-,-,Nyangusu,24.44/Kgs,30.00/Kgs,9000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Nyahururu Municipal Market,25.00/Kgs,35.00/Kgs,2000,Laikipia,2021-05-24
Dry Maize,-,-,Male,Taveta,30.00/Kgs,35.00/Kgs,90000,Taita-Taveta,2021-05-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima ,35.56/Kgs,40.00/Kgs,720,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Wath Ong'er,28.00/Kgs,30.00/Kgs,2000,Migori,2021-05-24
Dry Maize,White Maize,-,-,Kagio,33.33/Kgs,50.00/Kgs,630,Kirinyaga,2021-05-24
Dry Maize,White Maize,-,-,Bondo,26.67/Kgs,32.50/Kgs,36000,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Rongo,26.67/Kgs,23.33/Kgs,13500,Migori,2021-05-24
Dry Maize,-,-,Male,Kilingili,31.11/Kgs,40.00/Kgs,8000,Vihiga,2021-05-24
Dry Maize,White Maize,-,Male,Chuka, - ,40.00/Kgs,90,Tharaka-Nithi,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Kathwana,27.78/Kgs, - ,18000,Tharaka-Nithi,2021-05-24
Dry Maize,White Maize,-,Male,Kabarnet,25.00/Kgs,30.00/Kgs,2700,Baringo,2021-05-24
Dry Maize,White Maize,-,-,Kibiok,35.00/Kgs,37.50/Kgs,2000,Nandi,2021-05-24
Dry Maize,White Maize,-,-,Tseikuru,30.00/Kgs,35.00/Kgs,20000,Kitui,2021-05-24
Dry Maize,White Maize,-,-,Elwak Market,52.00/Kgs,60.00/Kgs,2000,Mandera,2021-05-24
Dry Maize,White Maize,-,-,Wath Ong'er,26.00/Kgs,28.00/Kgs,3000,Migori,2021-05-24
Dry Maize,-,-,-,Sabatia,75.00/Kgs,125.00/Kgs,180,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Daraja Mbili,26.67/Kgs,40.00/Kgs,10000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Oldonyiro Livestock Market,40.00/Kgs,50.00/Kgs,3000,Isiolo,2021-05-24
Dry Maize,White Maize,-,-,Langas ,33.33/Kgs,40.00/Kgs,900,Uasin-Gishu,2021-05-24
Dry Maize,White Maize,-,-,Flax,25.56/Kgs,28.00/Kgs,180,Elgeyo-Marakwet,2021-05-24
Dry Maize,Yellow Maize,-,Male,Nakuru Wakulima ,33.33/Kgs,40.00/Kgs,,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Elwak Market,40.00/Kgs,50.00/Kgs,1250,Mandera,2021-05-24
Dry Maize,-,-,Male,Nunguni,33.33/Kgs,40.00/Kgs,18900,Makueni,2021-05-24
Dry Maize,White Maize,-,-,Awendo,40.00/Kgs,50.00/Kgs,5000,Migori,2021-05-24
Dry Maize,White Maize,-,-,Makutano West Pokot,27.78/Kgs,32.00/Kgs,,West-Pokot,2021-05-24
Dry Maize,White Maize,-,-,Marindi,25.00/Kgs,30.00/Kgs,1800,Migori,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,20.00/Kgs,35.00/Kgs,3000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Flax, - ,28.00/Kgs,180,Elgeyo-Marakwet,2021-05-24
Dry Maize,-,-,Male,Flax,100.00/Kgs,125.00/Kgs,1000,Elgeyo-Marakwet,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Othaya,31.11/Kgs,40.00/Kgs,5670,Nyeri,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Chepareria,25.00/Kgs,30.00/Kgs,144000,West-Pokot,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Chwele,26.00/Kgs,28.00/Kgs,9000,Bungoma,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Cheptiret - Uasin Gishu,24.44/Kgs,28.00/Kgs,9000,Uasin-Gishu,2021-05-24
Dry Maize,White Maize,-,-,Webuye town,32.50/Kgs,35.00/Kgs,18000,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Maua,31.11/Kgs,35.00/Kgs,7740,Meru,2021-05-24
Dry Maize,White Maize,-,-,Awendo,26.67/Kgs,30.00/Kgs,10000,Migori,2021-05-24
Dry Maize,White Maize,-,-,Mabera,22.50/Kgs,30.00/Kgs,900,Migori,2021-05-24
Dry Maize,Yellow Maize,-,-,Sondu- Kericho,37.50/Kgs,40.00/Kgs,180,Kericho,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Marindi,25.00/Kgs,35.00/Kgs,9600,Migori,2021-05-24
Dry Maize,-,-,Male,Chwele,22.22/Kgs,24.44/Kgs,63000,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Nyakoe,33.33/Kgs,26.00/Kgs,3000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Ugunja,28.89/Kgs,35.00/Kgs,21240,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,30.00/Kgs,35.00/Kgs,4500,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Mabera,25.00/Kgs,30.00/Kgs,900,Migori,2021-05-24
Dry Maize,Yellow Maize,-,Male,Nakuru Wakulima ,40.00/Kgs,60.00/Kgs,,Nakuru,2021-05-24
Dry Maize,Yellow Maize,-,-,Daraja Mbili,26.67/Kgs,32.00/Kgs,4000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Gakindu,31.11/Kgs,40.00/Kgs,2700,Nyeri,2021-05-24
Dry Maize,White Maize,-,-,Akala,27.50/Kgs,35.00/Kgs,7000,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Nakuru Wakulima ,28.89/Kgs,30.00/Kgs,,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Marindi,31.11/Kgs,35.00/Kgs,1800,Migori,2021-05-24
Dry Maize,White Maize,-,-,Wangige,30.00/Kgs,40.00/Kgs,4500,Kiambu,2021-05-24
Dry Maize,White Maize,-,-,Daraja Mbili,24.00/Kgs,35.00/Kgs,,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Gakindu,31.11/Kgs,40.00/Kgs,3400,Nyeri,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Chwele,26.00/Kgs,28.00/Kgs,18000,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Kitengela,30.00/Kgs,50.00/Kgs,10000,Kajiado,2021-05-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima ,35.56/Kgs,40.00/Kgs,720,Nakuru,2021-05-24
Dry Maize,Yellow Maize,-,-,Daraja Mbili,28.89/Kgs,40.00/Kgs,2000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Ugunja,24.44/Kgs,35.00/Kgs,36000,Siaya,2021-05-24
Dry Maize,-,-,-,Gikomba, - ,200.00/Kgs,,Nairobi,2021-05-24
Dry Maize,-,-,Male,Kimilili town,30.00/Kgs,35.00/Kgs,4500,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Katito,35.56/Kgs,40.00/Kgs,5000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Lokichar,26.67/Kgs,100.00/Kgs,100,Turkana,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Sabatia,50.00/Kgs,75.00/Kgs,180,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Gikomba, - ,50.00/Kgs,,Nairobi,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,31.11/Kgs,35.56/Kgs,3000,Siaya,2021-05-24
Dry Maize,-,-,-,Kimana Crops market, - , - ,6700,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Eldoret Main,27.78/Kgs,30.00/Kgs,10000,Uasin-Gishu,2021-05-24
Dry Maize,White Maize,-,-,Kaanwa,22.22/Kgs,26.67/Kgs,1000,Tharaka-Nithi,2021-05-24
Dry Maize,Yellow Maize,-,-,Nyangusu,35.56/Kgs,50.00/Kgs,180,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Limuru Rongai Market ,30.00/Kgs,40.00/Kgs,20000,Kiambu,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Rumuruti Food Crops Market, - ,38.00/Kgs,,Laikipia,2021-05-24
Dry Maize,Yellow Maize,-,-,Nyangusu,42.22/Kgs,75.00/Kgs,540,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Wangige,31.11/Kgs,40.00/Kgs,5000,Kiambu,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Mbale,28.89/Kgs,30.00/Kgs,108000,Vihiga,2021-05-24
Dry Maize,White Maize,-,-,Kakamega Town,35.56/Kgs,42.50/Kgs,2700,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Elwak Market,35.00/Kgs,50.00/Kgs,12000,Mandera,2021-05-24
Dry Maize,White Maize,-,-,Kibuye,40.00/Kgs,45.00/Kgs,17000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Akala,31.11/Kgs,40.00/Kgs,21000,Siaya,2021-05-24
Dry Maize,Yellow Maize,-,Male,Nakuru Wakulima ,33.33/Kgs,40.00/Kgs,900,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Amoni,24.00/Kgs,28.00/Kgs,1200,Busia,2021-05-24
Dry Maize,-,-,Male,Kilgoris,26.67/Kgs, - ,4860,Narok,2021-05-24
Dry Maize,White Maize,-,-,Kibuye,35.56/Kgs,40.00/Kgs,15000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Marigat,30.00/Kgs,35.00/Kgs,14000,Baringo,2021-05-24
Dry Maize,Yellow Maize,-,-,Daraja Mbili,26.67/Kgs,40.00/Kgs,3000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Kakamega Town,31.11/Kgs,40.00/Kgs,2000,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Ortum,28.00/Kgs,32.00/Kgs,4500,West-Pokot,2021-05-24
Dry Maize,-,-,Male,Kajiado Market,0.44/Kgs, - ,6000,Kajiado,2021-05-24
Dry Maize,Yellow Maize,-,-,Nyakoe,26.00/Kgs,26.00/Kgs,500,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Ortum,24.44/Kgs,26.67/Kgs,9000,West-Pokot,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Daraja Mbili,20.00/Kgs,35.00/Kgs,4000,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Nakuru Wakulima ,27.22/Kgs,30.00/Kgs,5400,Nakuru,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Nakuru Wakulima ,27.78/Kgs,40.00/Kgs,1800,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Kawangware,31.11/Kgs,40.00/Kgs,,Nairobi,2021-05-24
Dry Maize,White Maize,-,-,Kabarnet,25.56/Kgs,30.00/Kgs,4500,Baringo,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kagio,33.33/Kgs,25.00/Kgs,6300,Kirinyaga,2021-05-24
Dry Maize,White Maize,-,-,Limuru Rongai Market ,30.00/Kgs,40.00/Kgs,18000,Kiambu,2021-05-24
Dry Maize,White Maize,-,-,Aram, - ,35.00/Kgs,36000,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Chuka, - ,40.00/Kgs,450,Tharaka-Nithi,2021-05-24
Dry Maize,White Maize,-,-,Nyangusu,31.11/Kgs,37.50/Kgs,20200,Kisii,2021-05-24
Dry Maize,White Maize,-,-,Bondo,28.89/Kgs,40.00/Kgs,36000,Siaya,2021-05-24
Dry Maize,-,-,-,Nakuru Wakulima ,128.00/Kgs,140.00/Kgs,,Nakuru,2021-05-24
Dry Maize,-,-,Male,Makutano West Pokot,16.00/Kgs,24.00/Kgs,,West-Pokot,2021-05-24
Dry Maize,White Maize,-,-,Khayega,26.67/Kgs,28.00/Kgs,2600,Kakamega,2021-05-24
Dry Maize,White Maize,-,-,Kericho Town,31.11/Kgs,50.00/Kgs,4500,Kericho,2021-05-24
Dry Maize,Yellow Maize,-,-,Daraja Mbili,28.00/Kgs,40.00/Kgs,2000,Kisii,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Gikomba, - ,80.00/Kgs,,Nairobi,2021-05-24
Dry Maize,White Maize,-,-,Limuru Rongai Market ,30.00/Kgs,35.00/Kgs,45000,Kiambu,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Mbale,28.89/Kgs,32.00/Kgs,133200,Vihiga,2021-05-24
Dry Maize,White Maize,-,-,Homabay Soko Mjinga,28.89/Kgs,35.00/Kgs,360,Homa-bay,2021-05-24
Dry Maize,White Maize,-,-,Elwak Market,40.00/Kgs,50.00/Kgs,1200,Mandera,2021-05-24
Dry Maize,White Maize,-,-,Kakamega Town,30.00/Kgs,40.00/Kgs,700,Kakamega,2021-05-24
Dry Maize,-,-,-,Loitoktok Market,25.56/Kgs,30.00/Kgs,10000,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Rongo,26.67/Kgs,30.00/Kgs,9000,Migori,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Marigat,27.00/Kgs,30.00/Kgs,14000,Baringo,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Garissa Soko Mugdi,56.00/Kgs,80.00/Kgs,6000,Garissa,2021-05-24
Dry Maize,White Maize,-,-,Kibiok,35.00/Kgs,35.00/Kgs,30,Nandi,2021-05-24
Dry Maize,Yellow Maize,-,-,Gikomba, - ,70.00/Kgs,,Nairobi,2021-05-24
Dry Maize,-,-,Male,Flax,27.78/Kgs,30.00/Kgs,3700,Elgeyo-Marakwet,2021-05-24
Dry Maize,White Maize,-,-,Kangeta,27.78/Kgs,30.00/Kgs,1800,Meru,2021-05-24
Dry Maize,White Maize,-,-,Muhoroni,30.00/Kgs,45.00/Kgs,10000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Karatina,30.00/Kgs,40.00/Kgs,,Nyeri,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Chuka, - ,40.00/Kgs,900,Tharaka-Nithi,2021-05-24
Dry Maize,White Maize,-,-,Aram,28.89/Kgs, - ,6300,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Chepseon,24.56/Kgs,28.33/Kgs,1800,Kericho,2021-05-24
Dry Maize,White Maize,-,-,Kakamega Town,32.22/Kgs,40.00/Kgs,2700,Kakamega,2021-05-24
Dry Maize,Yellow Maize,-,Male,Nakuru Wakulima ,36.67/Kgs,40.00/Kgs,,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Kutus,30.00/Kgs,35.00/Kgs,9000,Kirinyaga,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Tawa,30.00/Kgs,35.00/Kgs,10000,Makueni,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kongowea,29.44/Kgs,45.00/Kgs,36000,Mombasa,2021-05-24
Dry Maize,White Maize,-,-,Kutus,30.00/Kgs,40.00/Kgs,4500,Kirinyaga,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,31.11/Kgs,35.55/Kgs,3000,Siaya,2021-05-24
Dry Maize,Yellow Maize,-,-,Gikomba, - ,80.00/Kgs,,Nairobi,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Cheptiret - Uasin Gishu,20.00/Kgs,20.00/Kgs,27000,Uasin-Gishu,2021-05-24
Dry Maize,White Maize,-,-,Kapsowar ,27.78/Kgs,35.00/Kgs,4500,Elgeyo-Marakwet,2021-05-24
Dry Maize,White Maize,-,-,Holo,22.22/Kgs,50.00/Kgs,7000,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Nyakoe,24.00/Kgs,24.00/Kgs,500,Kisii,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Marikiti, - ,45.00/Kgs,,Mombasa,2021-05-24
Dry Maize,-,-,Male,Webuye town,27.78/Kgs,31.11/Kgs,1800,Bungoma,2021-05-24
Dry Maize,Yellow Maize,-,-,Miruka,33.33/Kgs,35.56/Kgs,1800,Nyamira,2021-05-24
Dry Maize,White Maize,-,-,Bondo,27.78/Kgs,35.00/Kgs,28000,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Marigat,27.00/Kgs,30.00/Kgs,14000,Baringo,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kabiyet Market,27.78/Kgs,50.00/Kgs,18000,Nandi,2021-05-24
Dry Maize,White Maize,-,-,Kitengela,38.89/Kgs,50.00/Kgs,15000,Kajiado,2021-05-24
Dry Maize,-,-,Male,Kipkaren,46.67/Kgs,55.00/Kgs,3000,Kakamega,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Ugunja,22.00/Kgs,32.50/Kgs,27900,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Bondo,27.78/Kgs,35.00/Kgs,28000,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Kapkatet,30.00/Kgs,33.33/Kgs,22500,Kericho,2021-05-24
Dry Maize,Yellow Maize,-,-,Kibuye,44.44/Kgs,50.00/Kgs,5800,Kisumu,2021-05-24
Dry Maize,White Maize,-,-,Aram, - ,35.00/Kgs,,Siaya,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Aram,29.44/Kgs,35.00/Kgs,1350,Siaya,2021-05-24
Dry Maize,White Maize,-,-,Maua,30.00/Kgs,35.00/Kgs,8010,Meru,2021-05-24
Dry Maize,White Maize,-,-,Kajiado Market,30.00/Kgs,50.00/Kgs,3000,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Kericho Town,31.11/Kgs,50.00/Kgs,10530,Kericho,2021-05-24
Dry Maize,White Maize,-,-,Akala,27.50/Kgs,35.00/Kgs,1000,Siaya,2021-05-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima ,35.56/Kgs,40.00/Kgs,810,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Nakuru Wakulima ,30.00/Kgs,35.00/Kgs,2700,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Kimilili town,35.00/Kgs,37.50/Kgs,10000,Bungoma,2021-05-24
Dry Maize,White Maize,-,-,Nakuru Wakulima ,27.78/Kgs,30.00/Kgs,,Nakuru,2021-05-24
Dry Maize,-,-,-,Loitoktok Market,25.56/Kgs,35.00/Kgs,9900,Kajiado,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Kaanwa,17.78/Kgs,22.22/Kgs,,Tharaka-Nithi,2021-05-24
Dry Maize,White Maize,-,-,Daraja Mbili,26.67/Kgs,40.00/Kgs,7000,Kisii,2021-05-24
Dry Maize,Yellow Maize,-,Male,Nakuru Wakulima ,33.33/Kgs,40.00/Kgs,,Nakuru,2021-05-24
Dry Maize,Mixed-Traditional ,-,-,Eldoret Main,27.78/Kgs,30.00/Kgs,4500,Uasin-Gishu,2021-05-24
Dry Maize,White Maize,-,-,Kongowea,25.56/Kgs,40.00/Kgs,2250,Mombasa,2021-05-24
Dry Maize,-,-,Male,Kajiado Market,30.00/Kgs,35.00/Kgs,5000,Kajiado,2021-05-24
Dry Maize,White Maize,-,-,Chepsonoi Market,30.00/Kgs,40.00/Kgs,,Nandi,2021-05-24
Dry Maize,White Maize,-,-,Flax,25.56/Kgs,28.00/Kgs,270,Elgeyo-Marakwet,2021-05-24
Dry Maize,White Maize,-,-,Kawangware,31.67/Kgs,40.00/Kgs,450,Nairobi,2021-05-24
Dry Maize,Yellow Maize,-,-,Nakuru Wakulima ,35.56/Kgs,40.00/Kgs,,Nakuru,2021-05-24
Dry Maize,Mixed-Traditional ,-,Male,Molo,22.22/Kgs,25.56/Kgs,2700,Nakuru,2021-05-24
Dry Maize,White Maize,-,-,Orolwo,20.00/Kgs,24.00/Kgs,2000,West-Pokot,2021-05-25
